title	category
သတင်း အားကစား နိုင်ငံတကာ	2
အခွန်ရှောင်လွှဲမှုအတွက် မက်ဒရစ်တရားရုံးတွင် စီရော်နယ်ဒို စစ်ဆေးခံ	2
ပေါ်တူဂီတိုက်စစ်မှူး ခရစ္စတီယာနို ရော်နယ်ဒိုဟာ အခွန်ရှောင်လွှဲမှု စွဲချက်အတွက် စပိန်မြို့တော် မက်ဒရစ်တရားရုံးမှာ ဇန်နဝါရီ ၂၂ ရက်က 	2
သတင်း အားကစား	2
အက်ရှ်လေကိုးလ် ကြံ့ခိုင်မှုကောင်းသေးသည့်အတွက် ခေါ်ယူခြင်းဖြစ်ဟု လမ်းပတ် ပြော	2
အက်ရှ်လေကိုးလ်ဟာ ကြံ့ခိုင်မှု ကောင်းမွန်နေသေးတဲ့အတွက် ခေါ်ယူခဲ့တာဖြစ်တယ်လို့ ဒါဘီနည်းပြ ဖရန့်လမ်းပတ်က ပြောကြားလိုက်ပါတယ်။	2
 ချန်ပီယံရှစ်ကလပ် ဒါဘီနည်းပြ ဖရန့်လမ်းပတ်ဟာ 	2
သတင်း အားကစား	2
၂၀၁၈ ကမ္ဘာ့ဖလားအပြီးတွင် ချဲလ်ဆီးမှ ထွက်ခွာချင်ခဲ့ဟု ဟာဇက် ဝန်ခံ	2
၂၀၁၈ ကမ္ဘာ့ဖလားအပြီးမှာ ချဲလ်ဆီးကနေ ထွက်ခွာချင်ခဲ့တယ်လို့ တောင်ပံကစားသမား ဟာဇက်က ဝန်ခံပြောကြားလိုက်ပါတယ်။	2
 ဟာဇက်က ချဲလ်ဆီးအသင်းကနေ ထွက်ခွာဖို့ 	2
သတင်း အားကစား	2
လီဗာပူးအသင်း ယူရိုသန်း ၁၀၀ မြတ်သည့် ပထမဆုံးအသင်းဖြစ်ရန် နီးစပ်နေ	2
လီဗာပူးအသင်းဟာ ယူရိုသန်း ၁၀၀ အမြတ်ငွေရရှိမယ့် ပထမဆုံး ဘောလုံးကလပ်အသင်း တသင်း ဖြစ်လာဖို့ နီးစပ်နေပါတယ်။	2
 ၂၀၁၇-၂၀၁၈ 	2
သတင်း အားကစား	2
ဆက်ဆူအိုလို တိုက်စစ်မှူး ပရင့်စ်ဘိုတန်ကို ဘာစီလိုနာ အငှားဖြင့်ခေါ်ယူ	2
ဘာစီလိုနာအသင်းဟာ ဆက်ဆူအိုလိုတိုက်စစ်မှူး ပရင့်စ်ဘိုတန်ကို အငှားစာချုပ်နဲ့ အံ့အားသင့်ဖွယ် ခေါ်ယူလိုက်ပါတယ်။	2
 အသက် ၃၁ နှစ်ရှိပြီဖြစ်တဲ့ ပရင့်စ်ဘိုတန်ဟာ 	2
သတင်း အားကစား	2
ခြေစွမ်းပြနေသည့် ဘာစီလိုနာတိုက်စစ်မှူး ဒမ်ဘီလီ ချီးကျူးခံရ	2
ရာသီအစပိုင်းက ခြေစွမ်းမပြနိုင်တာအပြင် စည်းကမ်းဖောက်ဖျက်မှုတွေကြောင့် ဝေဖန်ခံခဲ့ရတဲ့ ဘာစီလိုနာတိုက်စစ်မှူး အော့စမန် ဒမ်ဘီလီဟာ အခုအချိန်မှာတော့ ချီးကျူးမှု ခံနေရပါတယ်။	2
သတင်း အားကစား	2
ဘာစီလိုနာနှင့်အပြောင်းအရွှေ့ကိစ္စ စောင့်ကြည့်သွားမည်ဟု ကားလို့စ်ဗီလာပြော	2
ဘာစီလိုနာအသင်းနဲ့ အပြောင်းအရွှေ့သတင်းတွေအပေါ် ဘာဖြစ်မလဲ စောင့်ကြည့်သွားရမယ်လို့ တိုက်စစ်မှူး ကားလို့စ်ဗီလာက ပြောကြားလိုက်ပါတယ်။	2
 ဘာစီလိုနာအသင်းဟာ အခုနှစ်ဇန်နဝါရီ အပြောင်းအရွှေ့မှာ 	2
သတင်း အားကစား	2
အာဆင်နယ်နောက်ခံလူ ဘယ်လာရင် ဒူးဒဏ်ရာကြောင့် ရာသီကုန်ထိ နားရဖွယ်ရှိ	2
အာဆင်နယ်နောက်ခံလူ ဘယ်လာရင်ဟာ ဒူးဒဏ်ရာကြောင့် ရာသီကုန်အထိ အနားယူရဖွယ် ရှိနေတယ်လို့ သိရပါတယ်။	2
 ညာနောက်ခံလူ ဘယ်လာရင်ဟာ ချဲလ်ဆီးကို	2
အင်္ဂလန်မြေကို တကျော့ပြန်ခြေချရန် ပြင်ဆင်နေသည့် အက်ရှ်လေကိုး	2
အာဆင်နယ်နဲ့ ချဲလ်ဆီးအသင်းတို့ရဲ့ နာမည်ကြီး ဘယ်နောက်ခံလူဟောင်း အက်ရှ်လေကိုးလ်ဟာ အင်္ဂလန်မြေကို တကျော့ပြန်ခြေချဖို့ ပြင်လာခဲ့ပြန်ပါတယ်။	2
 အသက် ၃၈ 	2
သတင်း အားကစား	2
ဆိုးလ်ရှားကို အမြဲတမ်းနည်းပြအဖြစ် ခန့်အပ်ရန် ကစားသမားများ တိုက်တွန်း	2
မန်ချက်စတာယူနိုက်တက်အသင်းရဲ့ နည်းပြ အိုလီဂန်နာဆိုးလ်ရှားကို အသင်းရဲ့ အမြဲတမ်းနည်းပြအဖြစ် ခန့်အပ်ဖို့ ကစားသမားတွေနဲ့ အသင်းရဲ့ ဝန်ထမ်းတွေအားလုံးက လိုလားနေတယ်လို့ 	2
သတင်း အားကစား	2
ဖိလစ်ပိုင်လက်ဝှေ့ကျော် ပက်ကွီအို စနေနေ့တွင် ဘရောင်နာနှင့် ထိုးသတ်မည်	2
အက်ဒရီယန် ဘရောင်နာနဲ့ လာမယ့်စနေနေ့မှာ ထိုးသတ်မယ့် ဖိလစ်ပိုင် လက်ဝှေ့ကျော် ပက်ကွီအိုဟာ အသက် ၄၀ ပြည့်ခဲ့ပြီလို့ 	2
သတင်း အားကစား	2
အင်တာမီလန်အသင်းကို ကိုင်တွယ်ရတာ အကြိုက်ဆုံးဟု မော်ရင်ဟို ပြော	2
နည်းပြသက်တမ်းတလျှောက် အင်တာမီလန်အသင်းဟာ ကိုင်တွယ်ရတာ အကြိုက်ဆုံးအသင်း ဖြစ်တယ်လို့ ပေါ်တူဂီလူမျိုး မော်ရင်ဟိုက ထုတ်ဖော်ပြောကြားလိုက်ပါတယ်။	2
 ကြိုက်နှစ်သက်ရတဲ့ အကြောင်းရင်းကို 	2
သတင်း အားကစား	2
ပြင်သစ်လူငယ်ကစားသမား အီမာရန်ကို မန်ယူ ခေါ်နိုင်တော့မည်	2
ဂျူဗင်တပ်အသင်းနဲ့ ပီအက်စ်ဂျီအသင်းတို့က ခေါ်ယူဖို့ ပစ်မှတ်ထားနေတဲ့ ပြင်သစ်လီဂူးဝမ်းက လူငယ်ကစားသမား နောမ်အီမာရန်ကို မန်ချက်စတာယူနိုက်တက်အသင်းက ကြားဖြတ်ခေါ်ယူနိုင်တော့မယ်လို့ သိရပါတယ်။	2
သတင်း အားကစား	2
လူငယ်ကစားသမား အိုဒွိုင်းလ်ကို တပတ် ပေါင် ၇၀၀၀၀ ဖြင့် စာချုပ်ရန် ချဲလ်ဆီးပြင်ဆင်	2
ချဲလ်ဆီးအသင်းဟာ အသင်းရဲ့ လူငယ်ကစားသမား အိုဒွိုင်းလ်ကို ဆက်လက် ထိန်းသိမ်းထားဖို့အတွက် တပတ်လုပ်ခ ပေါင် ၇၀၀၀၀ နဲ့ 	2
သတင်း အားကစား	2
စပါးကွင်းလယ်လူ ဒမ်ဘီလီ တရုတ်ကလပ်သို့ ပြောင်းရွှေ့	2
တော့တင်ဟမ်ဟော့စပါး ကွင်းလယ်လူ ဒမ်ဘီလီဟာ တရုတ်ကလပ် ဂွမ်ဇူးအသင်းကို ပေါင် ၁၁ သန်းနဲ့ အပြီးသတ် ရောက်ရှိသွားပါတယ်။	2
သတင်း အားကစား ရုပ်သံ	2
စပိန်ဘုရင့်ဖလားတွင် လီဗန်တေးကိုနိုင်ပြီး ဘာစီလိုနာ ကွာတားဖိုင်နယ်တက် (ရုပ်သံဟိုက်လိုက်)	2
စပိန်ဘုရင့်ဖလား ဒုတိယအကျော့ပွဲစဉ်အဖြစ် ဘာစီလိုနာနဲ့ လီဗန်တေးတို့ မနေ့ကယှဉ်ပြိုင်ရာ ဘာစီလိုနာက ၃ ဂိုး ဂိုးမရှိနဲ့ အနိုင်ရသွားပါတယ်။	2
သတင်း အားကစား	2
တောင်သမန်အင်းတွင် ပါရာမိုတာ စက်တပ်လေထီး အစမ်းလေ့ကျင့်ပျံသန်း	2
မန္တလေးတိုင်းဒေသကြီး၊အမရပူရမြို့နယ် တောင်သမာန်အင်းအတွင်း ဦးပိန်တံတားဘေးမှာ ဇန်နဝါရီ၁၇ ရက်နေ့က စက်တပ်လေထီး (ပါရာမိုတာ) အစမ်းလေ့ကျင့် ပျံသန်းတာတွေ ပြုလုပ်ခဲ့ပါတယ်။	2
သတင်း အားကစား	2
လီဗာပူးတိုက်စစ်မှူးဟောင်း ဘာဘယ်ကို ဖူလ်ဟမ် အငှားဖြင့်ခေါ်	2
ဖူလ်ဟမ်အသင်းဟာ လီဗာပူး တိုက်စစ်ကစားသမားဟောင်း ရွိုင်ယန်ဘာဘယ်ကို အငှားစာချုပ်နဲ့ ခေါ်ယူလိုက်ပါတယ်။	2
 အသက် ၃၂ နှစ်ရှိပြီဖြစ်တဲ့ ဟော်လန်လက်ရွေးစင်	2
ဇင်းနစ်ကွင်းလယ်လူ ပါရီဒက်စ်ကို ချဲလ်ဆီး ကမ်းလှမ်း	2
ချဲလ်ဆီးအသင်းဟာ ရုရှားကလပ် ဇင်းနစ်ကွင်းလယ်ကစားသမား ပါရီဒက်စ်ကို ပေါင် ၂၆ ဒသမ ၈ သန်းနဲ့ ခေါ်ယူဖို့ 	2
သတင်း အားကစား	2
ချန်ပီယံလိဂ် ကစားချင်၍ ဝတ်ဖို့ဒ်မှ ထွက်ခွာမည်ဟု ကွင်းလယ်လူ ဒူကူ ပြော	2
ချန်ပီယံလိဂ် ကစားချင်တဲ့အတွက် ဝတ်ဖို့ဒ်ကနေ ထွက်ခွာချင်တယ်လို့ ကွင်းလယ်ကစားသမား အက်ဗ်ဒူလာဒူကူက ပြောကြားလိုက်ပါတယ်။	2
 အသက် ၂၆ နှစ်ရှိ 	2
သတင်း အားကစား	2
ဟယ်ရီကိန်း ခြေချင်းဝတ်ဒဏ်ရာ ပြင်းထန်မည်ကို စပါးနည်းပြ စိုးရိမ်	2
စပါးနည်းပြ ပိုချက်တီနိုဟာ ဟယ်ရီကိန်းရဲ့ ခြေချင်းဝတ်ဒဏ်ရာနဲ့ ပတ်သက်ပြီး ပြင်းထန်မှုရှိမှာကို စိုးရိမ်နေပါတယ်။	2
 တိုက်စစ်မှူး ဟယ်ရီကိန်းဟာ မန်ချက်စတာယူနိုက်တက်အသင်းကို 	2
သတင်း အားကစား	2
ဇန်နဝါရီ အပြောင်းအရွှေ့ကာလတွင် မန်ယူ ကစားသမားသစ် ခေါ်ယူတော့မည်မဟုတ်	2
မန်ချက်စတာယူနိုက်တက်အသင်း အနေနဲ့ ဇန်နဝါရီ အပြောင်းအရွှေ့ဈေးကွက် အစောပိုင်းမှာ ကစားသမားသစ်တွေ ခေါ်ယူဖို့ သတင်းထွက်ခဲ့ပေမယ့် လက်ရှိမှာတော့ အထမြောက်နိုင်ဖို့ 	2
သတင်း အားကစား ရုပ်သံ	2
မန်စီးတီးက ဝုဗ်ကို ၃ ဂိုးပြတ်ဖြင့်နိုင် (ရုပ်သံဟိုက်လိုက်)	2
ပရီးမီးယားလိဂ် ပွဲစဉ် ၂၂ လက်ကျန်ပွဲအဖြစ် မန်စီးတီးနဲ့ ဝုဗ်တို့ မနေ့က ယှဉ်ပြိုင်ရာ မန်စီးတီးက ၃ 	2
သတင်း အားကစား	2
မန်ယူနည်းပြအဖြစ် ဆောက်ဂိတ် လက်ခံမည်မဟုတ်ဟု အက်ဖ်အေ ယုံကြည်	2
အင်္ဂလန်နည်းပြ ဆောက်ဂိတ်ဟာ မန်ချက်စတာယူနိုက်တက် နည်းပြလျာထားစာရင်းမှာ ပါဝင်နေပေမယ့် လက်ခံမှာမဟုတ်ဘူးလို့ အက်ဖ်အေက ယုံကြည်နေပါတယ်။	2
 မန်ချက်စတာယူနိုက်တက်အသင်းဟာ ယာယီနည်းပြ 	2
သတင်း အားကစား	2
ပရီးမီးယားလိဂ်တွင် ဒီဂီယာ အကောင်းဆုံးဂိုးသမား ဖြစ်လာနိုင်ဟု ဆိုးလ်ရှား ချီးကျူး	2
ဒီဂီယာဟာ ပရီးမီးယားလိဂ်သမိုင်းမှာ အကောင်းဆုံးဂိုးသမား ဖြစ်လာနိုင်တယ်လို့ နည်းပြ ဆိုးလ်ရှားက ချီးကျူးပြောကြားလိုက်ပါတယ်။	2
 မန်ချက်စတာယူနိုက်တက် ဂိုးသမား ဒီဂီယာဟာ 	2
သတင်း အားကစား	2
လမ်းပတ်ကဲ့သို့ တိုက်စစ်အသားပေး ကစားချင်ဟု ပေါ့ဂ်ဘာ ပြော	2
ချဲလ်ဆီး ကွင်းလယ်ကစားသမားဟောင်း လမ်းပတ်လိုပဲ တိုက်စစ်ကို အသားပေး ကစားသွားချင်တယ်လို့ မန်ယူကွင်းလယ်ကစားသမား ပေါ့ဂ်ဘာက ပြောကြားသွားပါတယ်။	2
 ပေါ့ဂ်ဘာဟာ 	2
သတင်း အားကစား	2
အိုဇေးလ်ကို ရောင်းချရန် အာဆင်နယ်နည်းပြ ဆန္ဒရှိ	2
အာဆင်နယ်နည်းပြ အူနိုင်းအမ်မရီဟာ ကွင်းလယ်ကစားသမား အိုဇေးလ်ကို ရောင်းချဖို့ ဆန္ဒရှိနေတယ်လို့ သိရပါတယ်။	2
 ဗြိတိန်သတင်းစာ ဒေးလီးမေးလ်ရဲ့ အဆိုအရ 	2
သတင်း အားကစား	2
အစ္စကို ကို ခေါ်ယူရန် ဂျူဗင်တပ် ကြိုးပမ်း	2
အီတလီစီးရီးအေကလပ် ဂျူဗင်တပ်အသင်းဟာ ရီးရဲလ်မက်ဒရစ် ကွင်းလယ်ကစားသမား အစ္စကိုကို ခေါ်ယူဖို့ ပစ်မှတ်ထား ကြိုးပမ်းနေတယ်လို့ အီတလီသတင်းစာ Tuttosport	2
မန်ယူကစားသမားများ အချင်းချင်းပြိုင်ဆိုင်ကြရန် ဆိုးလ်ရှား တိုက်တွန်း	2
ကစားသမားတွေ တဦးနဲ့တဦး ပြိုင်ဆိုင်ကြဖို့ မန်ယူနည်းပြ ဆိုးလ်ရှားက တိုက်တွန်းလိုက်ပါတယ်။	2
 မန်ယူအသင်းဟာ ဒူဘိုင်းမှာ လေ့ကျင့်မှုတွေ ဆက်ပြီး 	2
သတင်း အားကစား	2
တိုက်စစ်မှူး ဟယ်ရီကိန်း စပါးအသင်း၏ ဂန္ထဝင်ကစားသမား ဖြစ်လာမည်ဟု ရော်ဘီကိန်း ချီးကျူး	2
တိုက်စစ်မှူး ဟယ်ရီကိန်းဟာ စပါးအသင်းရဲ့ ဂန္ထဝင်ကစားသမား ဖြစ်လာမယ်လို့ ကစားသမားဟောင်း ရော်ဘီကိန်းက ချီးကျူးပြောကြားလိုက်ပါတယ်။	2
 စပါးတိုက်စစ်မှူးဟောင်း ရော်ဘီကိန်းဟာ 	2
သတင်း အားကစား	2
စတုဂတ်နောက်ခံလူ ပါဗက်ကို ဘိုင်ယန်မြူးနစ် ၅ နှစ်စာချုပ်ဖြင့် ခေါ်ယူ	2
ဘိုင်ယန်မြူးနစ်အသင်းဟာ စတုဂတ်အသင်းက ပြင်သစ်လက်ရွေးစင် နောက်ခံလူ ပါဗက်ကို ၅ နှစ်စာချုပ်နဲ့ ခေါ်ယူလိုက်ပါတယ်။	2
 ဘိုင်ယန်မြူးနစ်အသင်းအနေနဲ့ ပါဗက်ကို 	2
သတင်း အားကစား	2
အေဂျက်ဇ်ကွင်းလယ်လူ ဒီဂျောင်ကို ဘာစီလိုနာ ခေါ်ယူနိုင်ရန် နီးစပ်နေ	2
ဘာစီလိုနာအသင်းဟာ အေဂျက်ဇ် ကွင်းလယ်ကစားသမား ဖရန့်ကီဒီဂျောင်ကို ခေါ်ယူနိုင်ဖို့ နီးစပ်နေပြီ ဖြစ်ပါတယ်။	2
 အသက် ၂၁ နှစ်ရှိ 	2
သတင်း အားကစား	2
မော်ရင်ဟိုသည် ကွင်းတွင်းကွင်းပြင် ပြဿနာလုပ်တတ်သူဖြစ်ဟု ပေါ့ဂ်ဘာ၏အစ်ကို ဝေဖန်	2
ပေါ့ဂ်ဘာနဲ့ မော်ရင်ဟိုတို့ရဲ့ ဆက်ဆံရေးမှာ မော်ရင်ဟိုက ပြဿနာဖြစ်ခဲ့တယ်လို့ ပေါ့ဂ်ဘာရဲ့ အစ်ကိုဖြစ်သူက ဝေဖန်ပြောကြားလိုက်ပါတယ်။	2
 မန်ယူနည်းပြဟောင်း မော်ရင်ဟိုဟာ 	2
သတင်း အားကစား ရုပ်သံ	2
လိဂ်ဖလား ဆီမီးဖိုင်နယ် ပထမအကျော့တွင် မန်စီးတီးက ဘာတန်ကို ၉ ဂိုးပြတ်ဖြင့်နိုင် (ရုပ်သံဟိုက်လိုက်)	2
အင်္ဂလန် လိဂ်ဖလား (ကာရာဘောင်ဖလား) ဆီမီးဖိုင်နယ် ပထမအကျော့ပွဲစဉ်အဖြစ် မန်စီးတီးနဲ့ လိဂ်ဝမ်းကလပ် ဘာတန်အယ်လ်ဘီယွန်တို့ မနေ့ကယှဉ်ပြိုင်ရာ မန်စီးတီးက 	2
သတင်း အားကစား	2
လိဂ်ဖလားဆီမီး စပါးနှင့်ပွဲတွင် ပယ်နယ်တီပေးခဲ့သည့် ဆုံးဖြတ်ချက်ကို ချဲလ်ဆီးနည်းပြ ဝေဖန်	2
စပါးနဲ့ပွဲမှာ ပယ်နယ်တီပေးခဲ့တဲ့ ဆုံးဖြတ်ချက်နဲ့ ပတ်သက်ပြီး ချဲလ်ဆီးနည်းပြ ဆာရီက ဝေဖန်သွားပါတယ်။	2
 ချဲလ်ဆီးအသင်းဟာ စပါးနဲ့ကစားခဲ့တဲ့ ကာရာဘောင်ဖလား 	2
သတင်း အားကစား	2
မန်ယူအသင်း၏ တလတာ အကောင်းဆုံးကစားသမားဆု ပေါ့ဂ်ဘာ ရရှိ	2
မန်ယူကွင်းလယ်ကစားသမား ပေါ့ဂ်ဘာဟာ အသင်းရဲ့ တလတာ အကောင်းဆုံး ကစားသမားဆုကို ရရှိခဲ့ပြီး ဒူဘိုင်းလေ့ကျင့်ရေးခရီးစဉ်မှာ လက်ခံရယူခဲ့ပါတယ်။	2
 ပေါ့ဂ်ဘာဟာ 	2
သတင်း အားကစား	2
လီဗာပူးတိုက်စစ်မှူး ဆာလက် အာဖရိက အကောင်းဆုံးကစားသမားဆု ရရှိ	2
လီဗာပူးတိုက်စစ်မှူး ဆာလက်ဟာ ၂၀၁၈ ခုနှစ်အတွက် အာဖရိက အကောင်းဆုံး ကစားသမားဆု ရရှိခဲ့ပါတယ်။	2
 သူဟာ ဒီဆုကို 	2
သတင်း အားကစား	2
အသက် ၃၀ ကျော် ကစားသမားများ၏ စာချုပ်သက်တမ်း အပြောင်းအလဲလုပ်ရန် ချဲလ်ဆီးနည်းပြ ဆန္ဒရှိ	2
ချဲလ်ဆီးအသင်းနည်းပြ ဆာရီဟာ အသက် ၃၀ ကျော် ကစားသမားတွေရဲ့ စာချုပ်သက်တမ်းနဲ့ ပတ်သက်ပြီး အပြောင်းအလဲပြုလုပ်ဖို့ ဆန္ဒရှိနေတယ်လို့	2
ကမ္ဘာ့တန်ကြေးအမြင့်ဆုံး ကစားသမားစာရင်းတွင် နေမာ ထိပ်ဆုံးရပ်တည်	2
ကမ္ဘာ့တန်ကြေးအမြင့်ဆုံး ကစားသမားစာရင်းမှာ နေမာက ဦးဆောင်နေပြီး ပရီးမီးယား လိဂ်ကစားသမားတွေလည်း ထိပ်ဆုံးက ပါဝင်နေတယ်လို့ KPMG လို့ 	2
သတင်း အားကစား	2
ဖာဘရီဂက်စ် မိုနာကိုအသင်းကို ပြောင်းရွှေ့တော့မည်	2
အင်္ဂလန်မြေမှာ ပွဲပေါင်း ၅၀၀ ကျော် ကစားထားတဲ့ ဖာဘရီဂက်စ်ဟာ မိုနာကိုအသင်းကို ပြောင်းရွှေ့ကစားတော့မယ်လို့ သိရပါတယ်။	2
 မနေ့ညက 	2
သတင်း အားကစား	2
နောက်တန်းနှင့်တောင်ပံအတွက် ခေါ်ယူလိုဟု အာဆင်နယ်နည်းပြပြော	2
လာမယ့်ဇန်နဝါရီ အပြောင်းအရွှေ့မှာ နောက်ခံလူတဦးနဲ့ တောင်ပံကစားသမားတဦးကို ခေါ်ယူလိုတယ်လို့ အာဆင်နယ်နည်းပြ အူနိုင်းအမ်မရီက ထုတ်ဖော်ပြောကြားလိုက်ပါတယ်။	2
 အန်မရီအနေနဲ့ လက်ရှိမှာ 	2
သတင်း အားကစား ရုပ်သံ	2
ချဲလ်ဆီးနှင့်မန်ယူ အသီးသီးအနိုင်ရပြီး အက်ဖ်အေဖလား နောက်တဆင့်တက်ရောက် (ရုပ်သံ)	2
အက်ဖ်အေဖလား တတိယအဆင့်ပြိုင်ပွဲမှာ ချဲလ်ဆီးအသင်းဟာ နော်တင်ဟမ်ဖောရက်ကို မိုရာတာရဲ့ သွင်းဂိုးတွေနဲ့ အနိုင်ရရှိပြီး နောက်တဆင့်ကို တက်ရောက်သွားပါတယ်။	2
 ချဲလ်ဆီးနည်းပြဟာ 	2
သတင်း အားကစား	2
အက်ဖ်အေဖလား အာဆင်နယ်က ဘလက်ပူးကို ၃ ဂိုးပြတ်အနိုင်ရ (ရုပ်သံ)	2
မနေ့ညက ယှဉ်ပြိုင်ကစားခဲ့တဲ့ အင်္ဂလန် FA ဖလားတတိယအဆင့်ပွဲစဉ်မှာ အာဆင်နယ်က ဘလက်ပူးကို အဝေးကွင်းမှာ ၃ ဂိုး 	2
သတင်း အားကစား	2
ခါဘစ်နှင့် မက်ဂရီဂေါ မကြာခင် မကျေပွဲ ပြန်ထိုးမည်ဟု UFC ဥက္ကဋ္ဌ	2
ခါဘစ်နဲ့ မက်ဂရီဂေါတို့ မကြာခင်မှာ မကျေပွဲ ပြန်လည်ထိုးသတ်တော့မယ်လို့ UFC ရဲ့ ဥက္ကဋ္ဌ ဒေနာဝှိုက်က ပြောကြားလိုက်ပါတယ်။	2
 	2
သတင်း အားကစား	2
ခန္ဓာကိုယ်တွင် အသင်းဂျာစီအတိုင်း နာရီ ၆၀ ကြာတက်တူးထိုး၍ အသင်းချစ်စိတ်ပြသသူ (ရုပ်သံ)	2
ကမ္ဘာတဝန်းလုံးက ဘောလုံးပရိသတ်တိုင်းက သူတို့နှစ်သက်တဲ့ ဘောလုံးအသင်းတွေကို အရူးအမူးအားပေးလေ့ရှိကြပါတယ်။	2
 ဒါပေမယ့် ပီရူးနိုင်ငံက ဘောလုံးပရိသတ်တဦးကတော့ အရူးအမူးဆိုတာ ထက်ကိုပိုပါတယ်။	2
သတင်း အားကစား	2
ဦးနှောက်ရောင်ရမ်းရောဂါ ကုထုံးခံယူပြီး ၂ လအကြာ အင်စတာဂရမ်ပေါ် ဓာတ်ပုံတင်ခဲ့သည့် အင်းနရစ်	2
လီဗာပူးအသင်းရဲ့ နောက်ခံလူဟောင်း ဂျိုဆေးအင်းနရစ်ဟာ ဦးနှောက်ရောင်ရမ်းရောဂါခံစားနေရပေမယ့် ရောဂါကုထုံးကိုခံယူပြီး ၂ လအကြာ သူ့ရဲ့အင်စတာဂရမ်စာမျက်နှာမှာ ဓာတ်ပုံတချို့တင်ခဲ့ပါတယ်။	2
 “ပြဿနာတွေ 	2
သတင်း အားကစား	2
ဂျူဗင်တပ်စ်က ရမ်ဆေးကို ခေါ်ယူရန် အကြိုသဘောတူညီမှုရရှိ	2
အာဆင်နယ်ကွင်းလယ်ကစားသမား အာရွန်ရမ်ဆေးဟာ စီးရီးအေထိပ်သီးအသင်းဖြစ်တဲ့ ဂျူဗင်တပ်စ်အသင်းကို ပြောင်းရွှေ့ဖို့ အကြိုသဘောတူညီမှုရရှိခဲ့ပြီလို့ သိရပါတယ်။	2
 ရမ်ဆေးအနေနဲ့ ရာသီကုန်အကုန်မှာ ပြောင်းရွှေ့မှာဖြစ်လို့ 	2
သတင်း အားကစား	2
ဆီဗီလာက မန်ယူနောက်ခံလူ ဘိုင်လီကို ခေါ်ယူရန် စိတ်ဝင်စားနေ	2
ဆီဗီလာအသင်းဟာ မန်ချက်စတာယူနိုက်တက်အသင်းရဲ့ နောက်ခံလူ အဲရစ်ဘိုင်လီကို ခေါ်ယူဖို့ အသည်းအသန် စိတ်ဝင်စားနေတယ်လို့ သတင်းတွေက ဖော်ပြကြပါတယ်။	2
 ဘိုင်လီဟာ	2
ပီအက်စ်ဂျီကွင်းလယ်လူ ရက်ဘီးယော့ကို ခေါ်ယူရန် ဘာစီလိုနာနှင့် သဘောတူညီမှုမရသေး	2
ပီအက်စ်ဂျီကွင်းလယ်လူ ရက်ဘီးယော့ကို ခေါ်ယူဖို့ ဆွေးနွေးနေတာမှန်ပေမယ့် သဘောတူညီမှု မရသေးဘူးလို့ ဘာစီလိုနာအသင်းက အတည်ပြုပြောကြားလိုက်ပါတယ်။	2
 ဘာစီလိုနာအသင်းဟာ ရက်ဘီးယော့ကို 	2
သတင်း အားကစား	2
လီဗာပူးကိုရှုံးပါက ချန်ပီယံဆုဖလားကို လက်လွှတ်လိုက်ရမည်ဟု မန်စီးတီးနည်းပြသတိပေး	2
လီဗာပူးနဲ့ပွဲမှာ ရှုံးနိမ့်ခဲ့ရင် ချန်ပီယံဆုဖလားကိုလည်း လက်လွှတ်လိုက်ရမှာဖြစ်တယ်လို့ မန်စီးတီး နည်းပြ ဂွာဒီယိုလာက ကစားသမားတွေကို သတိပေးပြောကြားလိုက်ပါတယ်။	2
 ပရီးမီးယားလိဂ် 	2
သတင်း အားကစား ရုပ်သံ	2
မန်ချက်စတာစီးတီးအသင်းက အဝေးကွင်းမှာ ဆောက်သမ်တန်ကို ၃ ဂိုး ၁ဂိုးနဲ့ အနိုင်ရ (ရုပ်သံ)	2
မနေ့ညက ယှဉ်ပြိုင်သွားတဲ့ ပရီးမီးယားလိဂ်ပွဲစဉ်မှာပဲ မန်ချက်စတာ စီးတီးအသင်းက အဝေးကွင်းမှာ ဆောက်သမ်တန်ကို ၃ ဂိုး ၁ဂိုးနဲ့ 	2
သတင်း သတင်းဓာတ်ပုံ အားကစား	2
မြန်မာ့အလှအပများကို လာရောက်ခံစားကြရန် ခရီးသွားသံတမန် အောင်လအန်ဆန်ဖိတ်ခေါ်	2
တကမ္ဘာလုံးက ခရီးသွားဧည့်သည်တွေအနေနဲ့  မြန်မာပြည်ရဲ့ အလှအပတွေကို လာရောက် ခံစားကြဖို့ One Championship MMA ကမ္ဘာ့ချန်ပီယံ 	2
သတင်း အားကစား ရုပ်သံ	2
ချဲလ်ဆီးက အဝေးကွင်းမှာ ခရစ်စတယ်ပဲလေ့စ်ကို ၁ ဂိုးဂိုးမရှိဖြင့် အနိုင်ရ  (ရုပ်သံ)	2
မနေ့ညက ယှဉ်ပြိုင်သွားတဲ့ ပရီးမီးယားလိဂ်ပွဲစဉ်မှာ ချဲလ်ဆီးက အဝေးကွင်းမှာ ခရစ်စတယ်ပဲလေ့စ်ကို ၁ဂိုး ဂိုးမရှိနဲ့ အနိုင်ရ သွားပါတယ်။	2
သတင်း အားကစား ရုပ်သံ	2
မန်ယူအသင်း ၃ ပွဲဆက်တိုက် ဂိုးပြတ်အနိုင်ရ (ရုပ်သံ)	2
