title	category
တိုင်းရင်းသား လူမျိုးစုများနှင့် မြန်မာ့ရုပ်ရှင်ခေါင်းစဉ်နဲ့ ဆွေးနွေးပွဲတခုကို လာမယ့် ဇန် နဝါရီ ၅ ရက် နေ့လည် 	4
သတင်း နှင်းဆီအဖွဲ့သားများ၏ နှင်းဆီပုဝါခြုံတဲ့လက်အငြိမ့် ရန်ပုံငွေဖျော်ဖြေပွဲ ကျင်းပမည်	4
ဒါရိုက်တာ မောင်မျိုးမင်း(ရင်တွင်းဖြစ်) စီစဉ်ပြီး ပရိသတ်အားပေးမှု အခိုင်အမာရရှိခဲ့တဲ့ နာမည်ကြီး သရုပ်ဆောင်မင်းသားမင်းသမီးတွေ ပါဝင်တင်ဆက်တဲ့ နှင်းဆီအဖွဲ့သားတွေရဲ့ အငြိမ့်	4
၂၀၁၈ အကယ်ဒမီစာရင်းဝင် မြန်မာရုပ်ရှင် ၈၃ ကား  	4
၂၀၁၈ ခုနှစ်အတွက် တနှစ်တာအတွင်း ရုံတင်ပြသပြီး၊ ပြသဆဲ၊ ပြသမယ့် အကယ်ဒမီစာရင်းဝင် ရုပ်ရှင်ကား ၈၃ 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
ဟောလိဝုဒ် သိပ္ပံဆန်းကြယ် စွန့်စားမှု အက်ရှင်ပရိသတ်အကြိုက် – Mortal Engines ရုပ်ရှင် (နမူနာ)	4
ဟောလိဝုဒ် သိပ္ပံဆန်းကြယ် စွန့်စားမှု အက်ရှင်ပရိသတ်တွေအကြိုက် Mortal Engines အမည်ရတဲ့ ရုပ်ရှင်ကားကို လာမယ့် ဒီဇင်ဘာ 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
အသွင်သစ်ဖြင့် ရှုစားရမည့် ပင့်ကူလူသား သရီးဒီရုပ်ရှင် – Spider Man: Into The Spider Verse (နမူနာ)	4
စွန့်စားမှု အက်ရှင်အသားပေး Animated 3D ရုပ်ရှင်တွေ၊ စူပါဟီးရိုး ရုပ်ရှင်ပရိသတ်တွေ ကြိုက်နှစ်သက်ကြမယ့် Spider Man 	4
အနုပညာ ရုပ်သံ	4
နေမင်း၊ ဝတ်မှုန်ရွှေရည်၊ နေခြည်ဦးတို့ အပြိုင်သရုပ်ဆောင်ထားသည့် ရန်သူရုပ်ရှင်(နမူနာ)	4
ရုံမတင်ခင်ကတည်းက နာမည်ကြီးနေတဲ့ မြန်မာရုပ်ရှင်ကားတကားဖြစ်တဲ့ ရန်သူ ရုပ်ရှင်ကား ကို လာမယ့် ဒီဇင်ဘာလ ၁၄ ရက်နေ့မှာ 	4
သတင်း သတင်းဓာတ်ပုံ ထာဝရနှောင်ကြိုး ရုပ်ရှင်ဇာတ်ကား စာနယ်ဇင်းမိတ်ဆက်ပွဲ ပြုလုပ် (ဓာတ်ပုံ)	4
Central Base Productions မှ ဒါရိုက်တာ ခရစ်(စ)တီးနားခီ ရိုက်ကူးပေးမယ့် Now & Ever 	4
သတင်း အနုပညာ နိုင်ငံတကာ	4
နာမည်ကြီး Crazy Rich Asians ရုပ်ရှင်မှ သရုပ်ဆောင်မင်းသမီး ရွှေကမ္ဘာလုံးဆု ဆန်ကာတင် စာရင်းဝင်	4
နာမည်ကြီး ဟောလိဝုဒ်ရုပ်ရှင်ကားတကားဖြစ်တဲ့ Crazy Rich Asians ရုပ်ရှင်ကားထဲမှာ ပါဝင်သရုပ်ဆောင်ခဲ့တဲ့ မင်းသမီး ကွန်းစတန့်စ်ဝူဟာ အခုနှစ်ရဲ့ 	4
သတင်း နာရီပိုင်းအတွင်း ကြည့်ရှုသူ ၃ သိန်းနီးပါးရှိနေသည့် ရွှေမှုံရတီနှင့် ရွှေထူးတို့၏ သီချင်းသစ် (ရုပ်သံ)	4
ငါမှားတယ်ပေါ့ ငါ့အချစ်ကခါးတယ်ပြော လုပ်ဇာတ်တို့များတယ်နော နောက်တယောက်ထပ်ထားတဲ့သဘော လိမ်တာညာတာရပ်ပါတော့ ဒါကတော့ လတ်တလောထွက်ရှိလာတဲ့ သရုပ်ဆောင်မင်းသမီး ရွှေမှုံရတီ စုံတွဲ 	4
သတင်း ၂၀၁၈ ခုနှစ် အကယ်ဒမီအကဲဖြတ် စိစစ်ရေးအဖွဲ့ ဖွဲ့စည်း	4
၂၀၁၈ ခုနှစ် မြန်မာ့ရုပ်ရှင်ထူးချွန်ဆုပေးအပ်ဖို့အတွက် အကယ်ဒမီအကဲဖြတ် စိစစ်ရေးအဖွဲ့ ကို မြန်မာနိုင်ငံရုပ်ရှင်အစည်းအရုံးကနေ ဒီဇင်ဘာ ၃ ရက်က 	4
သတင်း သတင်းဓာတ်ပုံ ကီလို ၃၀ ကျော်လေးသည့် ကျောက်ပြင်နှင့် သနပ်ခါးဝတ်စုံဖြင့် မယ်စကြာဝဠာပြိုင်ပွဲဝင်မည့် မြန်မာအလှမယ်(ဓာတ်ပုံ)	4
၂၀၁၈ မယ်စကြာဝဠာအလှမယ်ပြိုင်ပွဲမှာ မြန်မာနိုင်ငံ ကိုယ်စားပြုအလှမယ် နှင်းသွေးယုအောင်က ကီလို ၃၀ ကျော်လေးတဲ့ မြန်မာ့သင်္ကေတ သနပ်ခါးဝတ်စုံနဲ့ 	4
အနုပညာ ရုပ်သံ	4
ရုပ်ရှင်ဝါသနာအိုးတို့အတွက် ဘယ်ရုံမှာ ဘာကားတွေပြနေသလဲ(ရုပ်သံ)	4
ဒီတပတ် ဒီဗွီဘီရဲ့ Movie Crazy – DVB အစီအစဉ်မှာ ရုပ်ရှင်ဝါသနာအိုးတွေအ တွက် ပုံမှန်တင်ဆက်နေကြဖြစ်တဲ့	4
လိင်အရှုပ်တော်ပုံတခုကြောင့် သမ္မတဖြစ်ခွင့် ဆုံးရှုံးလိုက်ရသူတဦးအကြောင်း ရုပ်ရှင် – The Front Runner (နမူနာ)	4
ဟောလိဝုဒ် ဖြစ်ရပ်မှန် ဒရာမာရုပ်ရှင်ပရိသတ်တွေ အကြိုက်တွေ့ကြမယ့် The Front Runner ရုပ်ရှင်ကားကို လာမယ့် နိုဝင်ဘာ 	4
သတင်း ခန့်စည်သူ၊ ဇေရဲထက်၊ ဝတ်မှုန်ရွှေရည်တို့ပါဝင်သည့် ဖရဲသီးမော်ဒယ်ဟာသရုပ်ရှင်(နမူနာ)	4
မြန်မာ အချစ်ဟာသ ရုပ်ရှင်ပရိသတ်တွေအကြိုက်တွေ့ကြမယ့် ဖရဲသီးမော်ဒယ် အမည်ရတဲ့ ရုပ်ရှင်ကားကို လာမယ့် နိုဝင်ဘာလ ၂၃ ရက်နေ့မှာ 	4
သတင်း အနုပညာ နိုင်ငံတကာ	4
စစ်သတင်းထောက် မာရီကိုလ်ဗင်အကြောင်း ရိုက်ကူးထားသည့်ရုပ်ရှင် အော်စကာဆု လျာထားခံရ	4
စစ်သတင်းထောက် မာရီကိုလ်ဗင်ရဲ့ ရုပ်ပိုင်း စိတ်ပိုင်းဆိုင်ရာ ဒဏ်ရာတွေကို ဖော်ကျူးရိုက်ကူးထားတဲ့ A Private War ရုပ်ရှင်ကားဟာ 	4
သတင်း ဟောလိဝုဒ်ရုပ်ရှင်တွင် ခေါင်းဆောင်မင်းသမီးအဖြစ်ပါဝင်မည့်  မြန်မာအလှမယ် မေမြတ်နိုး	4
မြန်မာအလှမယ် မေမြတ်နိုးဟာ ဟောလိဝုဒ်ရုပ်ရှင်ကားတကားဖြစ်တဲ့ Invincible ရုပ်ရှင်ကားမှာ ခေါင်းဆောင်မင်းသမီးတဦးအဖြစ် ရွေးချယ်ခံခဲ့ရပါတယ်။ ဒီကားကို ထိုင်းရုပ်ရှင်ထုတ်လုပ်ရေးတခုက စီစဉ်ပြီး 	4
သတင်း ဆရာဦးစံဖေကို ဂုဏ်ပြုသည့်အနေဖြင့် တောင်ကြီးတွင် ပန်းချီပြပွဲ ကျင်းပ	4
လူငယ်တွေကို ပန်းချီပန်းပုပညာ လက်ဆင့်ကမ်းပေးတဲ့ ဆရာဦးစံဖေကို ဂုဏ်ပြုတဲ့အနေနဲ့ တောင်ကြီး ပန်းချီပန်းပု အစည်းအရုံးက ဆောင်းအလင်္ကာ ပန်းချီပြပွဲကို 	4
သတင်း အွန်လိုင်းပေါ်နာမည်ကြီးနေသည့် ပဲခူးတက္ကသိုလ် ပါမောက္ခဆရာမကြီး၏ ချစ်ဖူးတယ်သီချင်း (ရုပ်သံ)	4
ချစ်ဖူးတယ် ချစ်ဖူးတယ် ချစ်ဖူးတယ် အို မလွယ်ဘူးရူးနိုင်တယ် ဒီသီချင်းစာသားလေးကို ကြားလိုက်တာနဲ့ ဒါဟာ နာမည်ကြီးတေးသံရှင် ချစ်ကောင်းရဲ့ 	4
သတင်း အနုပညာ ရုပ်သံ	4
ရုပ်ရှင်ဝါသနာအိုးတို့အတွက် ဘယ်ရုံမှာ ဘာကားတွေ ပြနေသလဲ (ရုပ်သံ)	4
ဒီတပတ် ဒီဗွီဘီရဲ့ မူဗွီခရေဇီ-ဒီဗွီဘီ (Movie Crazy–DVB) အစီအစဉ်မှာ ရုပ်ရှင်ဝါသနာအိုးတွေအတွက် ပုံမှန်တင်ဆက်နေကြဖြစ်တဲ့ နိုင်ငံတကာနဲ့ ပြည်တွင်းက 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
ကြည့်ရှုသူ ၂၃ သန်းကျော်ရှိနေသည့် Sexy ဘုရင်မ ဂျနီဖာလိုပက်ဇ် သီချင်းသစ် (ရုပ်သံ)	4
ဂီတလောကမှာ အဆိုရော အကပါ ပိုင်နိုင်ပြီး လက်ရှိအချိန်ထိ ပရိသတ်အားပေးမှုတွေ ရှိနေဆဲဖြစ်တဲ့ အဆိုတော် ဂျနီဖာလိုပက်ဇ်ရဲ့ သီချင်းသစ်တပုဒ် 	4
သတင်း အနုပညာ နိုင်ငံတကာ	4
မှော်ဆန်ဆန်ရိုက်ချက်များနဲ့ ရှုစားရမယ့် Fantastic Beasts: The Crimes of Grindelwald ရုပ်ရှင် (နမူနာ)	4
မှော်ဆန်ဆန်ရိုက်ချက်တွေ၊ ပြကွင်းပြကွက်တွေနဲ့ ရှုစားကြရမယ့် Fantastic Beasts: The Crimes of Grindelwald ရုပ်ရှင်ကားကို 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
ဟောလိဝုဒ် သိပ္ပံဆန်းကျယ် အချစ်ဒရာမာ ရုပ်ရှင်ပရိသတ်အကြိုက် ရုပ်ရှင် – Jonathan (နမူနာ)	4
ဟောလိဝုဒ် သိပ္ပံဆန်းကျယ် အချစ်ဒရာမာ ရုပ်ရှင်ပရိသတ်တွေ အကြိုက်တွေ့ကြမယ့် Jonathan ရုပ်ရှင်ကားကို လာမယ့် နိုဝင်ဘာ ၁၆	4
တရက်အတွင်း ကြည့်ရှုသူ ၄ သိန်းကျော်ရှိနေသည့် နီနီခင်ဇော်သီ၏ ခင့်မှာတမ်းသီချင်း (ရုပ်သံ)	4
မောင့်ကိုလည်းမှာတမ်းခြွေသည် ဆောင်းရာသီအမီ မျှော်ကာမှန်းဆလို့ရည်  ခင်တယောက်တည်းလွမ်းလှပြီ ပျိုပျိုမေ လှမ်းလို့ကြိုသည် အလှအပတွေစီ နံ့သာမှုန်း ခင်အပြုံးပန်းဝေစီ 	4
သတင်း ကျားအစစ်များဖြင့် ရိုက်ကူးထားသည့် မှော်ဝင်သမန်းကျားရုပ်ရှင် (နမူနာ)	4
ထိုင်းနိုင်ငံမှာ ကျားအစစ်တွေနဲ့ ရိုက်ကူးပုံဖော်ထားတဲ့ မှော်ဝင်သမန်းကျား ရုပ်ရှင်ကားကို လာမယ့် နိုဝင်ဘာလ ၂ ရက်နေ့မှာ ရုံတင်ပြသတော့မှာ 	4
သတင်း ဆုကြေညာချိန်ဝမ်းသာပြီး ခေတ္တသတိမေ့လဲကျသွားသည့် Miss Grand International 2018 သရဖူဆုရှင် ပါရာဂွေးအလှမယ်	4
မြန်မာနိုင်ငံမှာ ပထမဆုံးအကြိမ် ကျင်းပတဲ့ Miss Grand International 2018 အလှမယ်ပြိုင်ပွဲမှာ ပါရာဂွေးနိုင်ငံကိုယ်စားပြုအလှမယ် ကလာရာ 	4
သတင်း သတင်းဓာတ်ပုံ သမန္တာလမ်းဆုံ သစ်ဖုလှဘုရားကျောင်းနှင့် ကဗျာတောအုပ်	4
စစ်ကိုင်းတိုင်း၊ ကောလင်းမြို့ရဲ့ အရှေ့ဘက် ကျောက်တန်း၊ သမန္တာလမ်းဆုံ သစ်ဖုလ ဘုရားကျောင်းဝင်းနားမှာ တောအုပ်လေးတခုရှိပါတယ်။ သစ်ပင်တွေနဲ့ စိမ်းစိုနေတဲ့ 	4
အနုပညာ ရုပ်သံ	4
ကြည့်ရှုသူ ၇ သိန်းကျော်ရှိ ချစ်စမ်းမောင်တို့ သားအဖ၏ မြူးမြူးကြွကြွ Tik Tok အက (ရုပ်သံ)	4
နာမည်ကြီး Iron Cross တီးဝိုင်းမှ ဝါရင့် ဂစ်တာသမား ချစ်စမ်းမောင်တို့ သားအဖ ၂ ဦး 	4
သတင်း အနုပညာ ရုပ်သံ	4
ကြမ်းကြမ်းရမ်းရမ်းတိုက်ခိုက်မှုတွေနဲ့ ရှုစားရမယ့် အီရတ်စစ်ပွဲနောက်ခံရုပ်ရှင်- Indivisible(နမူနာ)	4
ကြမ်းကြမ်းရမ်းရမ်းတိုက်ခိုက်မှုတွေနဲ့ ရှုစားကြရမယ့် အီရတ်စစ်ပွဲနောက်ခံ ဖြစ်ရပ် မှန်အခြေပြု ဒရာမာရုပ်ရှင်ကား Indivisible ရုပ်ရှင်ကားကို လာမယ့် အောက်တိုဘာ၂၆ 	4
သတင်း အနုပညာ ရုပ်သံ	4
ဓားစာခံစစ်သတင်းထောက်တဦးနဲ့ မိခင်ကြားချစ်ခြင်းမေတ္တာဖွဲ့ ရုပ် ရှင်-Viper Club(နမူနာ)	4
ဟောလိဝုဒ်ဒရာမာ ရုပ်ရှင်ပရိသတ်တွေ ကြိုက်နှစ်သက်ကြမယ့် Viper Club အ မည်ရတဲ့ ရုပ်ရှင်ကားကို လာမယ့် အောက်တိုဘာလ 	4
သတင်း အနုပညာ ရုပ်သံ	4
ဒုတိယ ကမ္ဘာစစ်နောက်ခံ စွန့်စားမှုအသားပေး အက်ရှင်ကား Airstrike(နမူနာ)	4
စွန့်စားမှုအသားပေး အက်ရှင်ကား ကြိုက်နှစ်သက်တဲ့ ရုပ်ရှင်ပရိသတ်တွေ အတွက် Airstrike ရုပ်ရှင်ကားကို လာမယ့် အောက်တိုဘာ ၂၆ 	4
အနုပညာ ရုပ်သံ	4
မြင့်မြတ်နှင့် ရွှေသမီးတို့ပါဝင်သရုပ်ဆောင်ထားသည့် ‘တော်တော်ဖြစ်နေလား’ ရုပ်ရှင်(နမူနာ)	4
မြန်မာဟာသရုပ်ရှင်ပရိသတ်တွေ အကြိုက်တွေ့ကြမယ့် တော်တော်ဖြစ်နေလား အမည်ရတဲ့ ရုပ်ရှင်ကားကို လာမယ့် အောက်တိုဘာလ ၂၆ ရက်နေ့မှာ ရုံတင်ပြသတော့မှာ 	4
သတင်း သတင်းဓာတ်ပုံ ရန်ကုန်တွင် ပထမဆုံးအကြိမ်ကျင်းပသည့်  Fine Art Figure ဓာတ်ပုံပြပွဲ (ဓာတ်ပုံ)	4
မြန်မာပြည်ရဲ့ပထမဆုံး Fine Art Figure ဓာတ်ပုံ ပြပွဲကို ရန်ကုန်မြို့လယ်၊ ကျောက်တံ တားမြို့နယ်၊ ၃၅	4
ဧရာမမိကျောင်းအစစ်ဖြင့် ရိုက်ကူးထားသည့် သွေးပျက်ထိတ်လန့်ဖွယ် ထိုင်းရုပ်ရှင်ကား-The Pool (နမူနာ)	4
ဧရာမမိကျောင်း အစစ်ကြီးတကောင်ကို ထည့်သွင်းရိုက်ကူးထားတဲ့ သွေးပျက် ထိတ်လန့်ဖွယ် ထိုင်းရုပ်ရှင်ကား The Pool ကို လက်ရှိ 	4
သတင်း Miss Grand International 2018 ပြိုင်ပွဲကို မြန်မာက အိမ်ရှင်နိုင်ငံအဖြစ် လက်ခံကျင်းပမည်	4
Miss Grand International 2018 ပြိုင်ပွဲကို ပထမဆုံးအကြိမ်အဖြစ်မြန်မာနိုင်ငံက အိမ်ရှင်နိုင်ငံအဖြစ် လက်ခံကျင်းပမှာ ဖြစ်ပါတယ်။ မြန်မာအပါအဝင် 	4
သတင်း သတင်းဓာတ်ပုံ လွတ်လပ်ရေးကျောက်တိုင်ရှေ့ မြင်တွေ့ရသည့် နိုင်ငံတကာ အလှမယ်များ (ဓာတ်ပုံ)	4
ရန်ကုန်မြို့ လယ်ခေါင် မဟာဗန္ဓုလပန်းခြံထဲမှာ Miss Grand International 2018 ပြိုင်ပွဲဝင်  နိုင်ငံတကာက အလှမယ်လေးတွေ 	4
သတင်း အနုပညာ ရုပ်သံ	4
နိုင်ငံတကာအလှမယ်များ ကျောက်တော်ကြီးဘုရားဖူးမြော် (ရုပ်သံ)	4
မြန်မာနိုင်ငံမှာ အိမ်ရှင်အဖြစ် လက်ခံကျင်းပနေတဲ့ Miss Grand International 2018 အလှမယ်ပြိုင်ပွဲဝင် နိုင်ငံတကာက အလှမယ်တွေဟာ 	4
သတင်း ရန်ကုန်မြို့လယ်တွင်မြင်တွေ့ရသည့် နိုင်ငံတကာ အလှမယ်လေးများ (ရုပ်သံ)	4
မြန်မာနိုင်ငံမှာ အိမ်ရှင်အဖြစ် လက်ခံကျင်းပနေတဲ့ Miss Grand International 2018 အလှမယ်ပြိုင်ပွဲဝင် နိုင်ငံတကာက အလှမယ်တွေဟာ 	4
သတင်း ရုပ်ရှင်ဝါသနာအိုးတို့အတွက် ဘယ်ရုံမှာ ဘာကားတွေ ပြနေသလဲ (ရုပ်သံ)	4
ဒီတပတ် ဒီဗွီဘီရဲ့ Movie Crazy – DVB အစီအစဉ်မှာ ရုပ်ရှင်ဝါသနာအိုးတွေအ တွက် ပုံမှန်တင်ဆက်နေကြဖြစ်တဲ့ 	4
သတင်း သရုပ်ဆောင်မင်းသွေး ရုတ်တရက် ကွယ်လွန်	4
ရုပ်ရှင်နဲ့ ဗွီဒီယိုသရုပ်ဆောင် တေးသံရှင် မင်းသွေးဟာ အောက်တိုဘာ ၃ ရက်၊ ည ၁၁ နာရီ 	4
သတင်း နယူးယောက်တိုင်းမ် အရောင်းရဆုံးစာအုပ်ကို ပုံဖော်ရိုက်ကူးထားသည့် The Hate U Give ရုပ်ရှင်(နမူနာ)	4
ရာဇဝတ်ပြစ်မှုနဲ့ ဒရာမာအမျိုးအစား ဟောလိဝုဒ်ရုပ်ရှင်ကားကောင်းတကားဖြစ်တဲ့ The Hate U Give ရုပ်ရှင်ကားကို လာမယ့် အောက်တိုဘာလ 	4
သတင်း အတွင်းခံဘရာဖြင့် ရုပ်သံရိုက်ကူးခဲ့သည့် အဆိုတော်အမျိုးသမီး ခြိမ်းခြောက်ခံရ (ရုပ်သံ)	4
ကာဂျစ္စတန်နိုင်ငံမှာ အတွင်းခံ ဘရာဇီယာနဲ့ သီချင်းရုပ်သံရိုက်ကူးခဲ့တဲ့ အဆို တော်အမျိုးသမီးတဦးဟာ အသက်အန္တရာယ်ခြိမ်းခြောက်ခံခဲ့ရတယ်လို့ ဘီဘီစီသတင်း အောက်တိုဘာလ ၁ 	4
မှုခင်း သတင်း သရုပ်ဆောင်မိုးအောင်ရင်အမှု အမိန့်မချနိုင်သေး	4
ရုပ်ရှင်နဲ့ ဗီဒီယို သရုပ်ဆောင်မိုးအောင်ရင်ကို မူးယစ်ဆေးဝါးနဲ့စိတ်ကို ပြောင်းလဲစေတဲ့ ဆေးဝါးဆိုင်ရာ ဥပဒေနဲ့ တရားစွဲဆို  အမှုစစ်ဆေးနေတာ ၂	4
အသက်အငယ်ဆုံး ဆယ်ကျော်သက် အက်ဖ်ဘီအိုင်သတင်းပေး ဖြစ်ရပ်မှန်ရုပ်ရှင်- White Boy Rick (နမူနာ)	4
အသက်အငယ်ဆုံး အက်ဖ်ဘီအိုင်သတင်းပေး ဆယ်ကျော်သက်တဦးအကြောင်း ဖြစ်ရပ်မှန်အခြေပြု ရိုက်ကူးထားတဲ့ White Boy Rick လို့ အမည်ရတဲ့ 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
လက်တဖက်တည်းရှိသည့် မသန်စွမ်းမိန်းကလေး၏ အံ့ဖွယ်တယောထိုးစွမ်းရည် (ရုပ်သံ)	4
ဂီတတူရိယာတခုခု တီးခတ်နိုင်ဖို့ဆိုတာ သာမန်လူတွေ အနေနဲ့တောင် အထုံပါရမီ မပါရှိဘဲ မဖြစ်နိုင်ပါဘူး။ ဒါပေမယ့် ဂျပန်နိုင်ငံက လက်တဖက်မရှိတဲ့ 	4
သတင်း ခီမောင်နှံ ရိုက်ကူးမည့် ရုပ်ရှင်ကားကြီးနှင့် ဇာတ်လမ်းတွဲများအတွက် သရုပ်ဆောင်သစ် ခေါ်ယူ	4
ခီမောင်နှံလို့ မြန်မာပရိသတ်တွေ သိကြတဲ့ ဒါရိုက်တာ ခရစ္စတီးနားခီနဲ့ ခင်ပွန်းဖြစ်သူ သရုပ်ဆောင် ဇဏ်ခီတို့ ပုံဖော်ရိုက်ကူးမယ့် ရုပ်ရှင်ကား 	4
သတင်း အနုပညာ နိုင်ငံတကာ	4
တရုတ် ရုပ်ရှင်ဒါရိုက်တာ ကျန်းရီမူကို ဗင်းနစ်ရုပ်ရှင်ပွဲတော်တွင် ထူးချွန်ဆုချီးမြှင့်	4
ဗင်းနစ်ရုပ်ရှင်ပွဲတော်မှာ စက်တင်ဘာ ၆ ရက်နေ့က တရုတ် ရုပ်ရှင်ဒါရိုက်တာ ကျန်းရီမူကို ရုပ်ရှင်ထူးချွန်ဆု ပေးအပ်ချီးမြှင့်ခဲ့ပါတယ်။ ဒါရိုက်တာ 	4
သတင်း အနုပညာ ရုပ်သံ	4
ရုပ်ရှင်ဝါသနာအိုးတို့အတွက် ဘယ်ရုံမှာ ဘာကားတွေ ပြနေသလဲ (ရုပ်သံ)	4
ဒီတပတ် ဒီဗွီဘီရဲ့ Movie Crazy – DVB အစီအစဉ်မှာ ရုပ်ရှင်ဝါသနာအိုးတွေအတွက် ပုံမှန်တင်ဆက်နေကြဖြစ်တဲ့ နိုင်ငံတကာနဲ့ 	4
သတင်း အနုပညာ ရုပ်သံ	4
ကြည့်ရှုသူ ၂ သိန်းကျော်ရှိနေသည့် မှော်ကျောက်စာ ရုပ်ရှင်ဇာတ်ဝင်တေး (ရုပ်သံ)	4
မင်းပေးခဲ့တဲ့ အနမ်းတို့ ငါသိမ်းထား လွမ်းတဲ့စိတ်က ငါ့မျက်ရည်များသာ တိုး တိုးတိတ်တိတ် မင်းစွန့်ခွာထားသွား ဒါကတော့ မထွက်ခင်ကတည်းက 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
ရာဇဝတ်ပြစ်မှုဆိုင်ရာ ဟောလိဝုဒ် လျှို့ဝှက်သည်းဖို ရုပ်ရှင်ကား – Mara (နမူနာ)	4
ရာဇဝတ်ပြစ်မှုဆိုင်ရာ ဟောလိဝုဒ် လျှို့ဝှက်သည်းဖိုအမျိုးအစား ရုပ်ရှင်တွေ နှစ်သက်ကြတဲ့ ပရိသတ်တွေ အကြိုက်တွေ့စေမယ့် Mara အမည်ရတဲ့ ရုပ်ရှင်ကားကို 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
အမေရိကန်ရွေးကောက်ပွဲကို အခြေတည်ထားသည့် အချစ်ဒရာမာရုပ်ရှင် – A Boy, A Girl, A Dream (နမူနာ)	4
အမေရိကန်နိုင်ငံရဲ့ ပြီးခဲ့တဲ့ ၂၀၁၆ ခုနှစ် ရွေးကောက်ပွဲကာလကို အခြေတည် ရိုက်ကူးထားခဲ့တဲ့ အချစ်ဒရာမာရုပ်ရှင်ကား A Boy, 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
မကြာခင်ကြည့်ရတော့မည့် ဟောလိဝုဒ် မိသားစုဒရာမာရုပ်ရှင် – God Blessed the Broken Road (နမူနာ)	4
ဟောလိဝုဒ် မိသားစုဒရာမာရုပ်ရှင်ကား တကားဖြစ်တဲ့ God Blessed the Broken Road အမည်ရတဲ့ ရုပ်ရှင်ကားကို 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
သွေးပျက်ထိတ်လန့်ဖွယ် နာမည်ကြီး The Nun ရုပ်ရှင်ကား စက်တင်ဘာ ၇ ရက်တွင်ပြသမည် (ရုပ်သံနမူနာ)	4
ရုံမတင်ခင်ကတည်း က Trailer နဲ့ တင် နာမည်ကြီးနေခဲ့တဲ့ The Nun ရုပ်ရှင်ကားကို လာမယ့်	4
လိင်တူ၊ လိင်ကွဲ အချစ်သရုပ်ဖော် ရသတမျိုး ခံစားရမယ့် နီနီခင်ဇော်ရဲ့ Stand By Me သီချင်း (ရုပ်သံ)	4
  အတားအဆီးတွေများတဲ့ ငါ့ဘဝထဲ ဝင်လာပြီးတော့ ငါ့ကိုချစ်ခဲ့တဲ့သူ Baby အမြဲတမ်းလို ငါငိုကြွေး ဝမ်းနည်းနေလည်း ရှင်သန်ဖို့အတွက် 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
မူလတန်းကလေး ၅ ဦးပါဝင်သည့် ဟစ်ပ်ဟော့ပ်အဖွဲ့ ကမ္ဘာ့ချန်ပီယံဆု ဆွတ်ခူး (ရုပ်သံ)	4
မူလတန်းကလေးငယ် ၅ ဦးပါဝင်တဲ့ ထိုင်းနိုင်ငံက ဟစ်ပ်ဟော့ပ် တေးဂီတအဖွဲ့ဟာ လက်ရှိမှာတော့ ကမ္ဘာ့ချန်ပီယံဆုကို ဆွတ်ခူးနိုင်ခဲ့ပြီ ဖြစ်ပါတယ်။ 	4
သတင်း အနုပညာ ရုပ်သံ	4
ရုပ်ရှင်ဝါသနာအိုးတို့အတွက် ဘယ်ရုံမှာ ဘာကားတွေ ပြနေသလဲ(ရုပ်သံ)	4
  ဒီတပတ် ဒီဗွီဘီရဲ့ Movie Crazy – DVB အစီအစဉ်မှာ ရုပ်ရှင်ဝါသနာအိုးတွေအတွက် ပုံမှန်တင်ဆက်နေကျဖြစ်တဲ့ 	4
သတင်း တယောဦးတင်ရီ၏ တယောသင်တန်း လျှောက်ထားနိုင်	4
နာရေးကူညီမှုအသင်း(ရန်ကုန်)ရဲ့ သုခအလင်း ပညာဒါနကျောင်းမှာ နာမည်ကြီး တယောဆရာ ဦးတင်ရီက ဂီတ(တယော)သင်တန်းဖွင့်လှစ် သင်ကြားပေးသွားမယ်လို့ သိရပါတယ်။ သင်တန်းကို 	4
သတင်း Miss Golden Land Myanmar 2018 အလှမယ်သရဖူ ရွှေအိမ်စည် ဆွတ်ခူး(ဓာတ်ပုံ)	4
၂၀၁၈ ခုနှစ်အတွက် Miss Golden Land Myanmar အလှမယ် ရွေးချယ်ပွဲမှာ ရခိုင်ပြည်နယ် ကိုယ်စားပြုအလှမယ် 	4
သတင်း အနုပညာ နိုင်ငံတကာ ရုပ်သံ	4
လျှို့ဝှက်သည်းဖို အတ္ထုပ္ပတ္တိ ဒရာမာရုပ်ရှင် ပရိသတ်အကြိုက် Billionaire Boys Club ရုပ်ရှင် (နမူနာ)	4
